"quarter","Ticker","Name","Industry","buy/sell(mil $)"
"4Q22","HUBS","HubSpot Inc","Information Technology",-16.2
"4Q22","RRC","Range Resources Corp","Energy",-16
"4Q22","ADC","Agree Realty Corp","Real Estate",-15.7
"4Q22","CTVA","Corteva Inc","Materials",-15.7
"4Q22","VICI","VICI Properties Inc","Real Estate",-15.7
"4Q22","NVST","Envista Holdings Corp","Health Care",-15.6
"4Q22","PLXS","Plexus Corp","Information Technology",-15.6
"4Q22","AER","AerCap Holdings NV","Industrials",-15.4
"4Q22","YUMC","Yum China Holdings Inc","Consumer Discretionary",-15.2
"4Q22","WPP","WPP PLC","Communication Services",-15.1
"4Q22","GH","Guardant Health Inc","Health Care",-15
"4Q22","CHE","Chemed Corp","Health Care",-14.9
"4Q22","FMC","FMC Corp","Materials",-14.9
"4Q22","COLD","Americold Realty Trust Inc","Real Estate",-14.8
"4Q22","TTWO","Take-Two Interactive Software Inc","Communication Services",-14.8
"4Q22","VMEO","Vimeo Inc","Communication Services",-14.7
"4Q22","JEF","Jefferies Financial Group Inc","Financials",-14.6
"4Q22","UPS","United Parcel Service Inc","Industrials",-14.5
"4Q22","PCG","PG&E Corp","Utilities",-14.4
"4Q22","TECH","Bio-Techne Corp","Health Care",-14.4
"4Q22","BIIB","Biogen Inc","Health Care",-14.3
"4Q22","NPO","EnPro Industries Inc","Industrials",-13.9
"4Q22","PRGO","Perrigo Company PLC","Health Care",-13.8
"4Q22","BDC","Belden Inc","Information Technology",-13.7
"4Q22","ASB","Associated Banc-Corp","Financials",-13.6
"4Q22","VFC","VF Corp","Consumer Discretionary",-13.5
"4Q22","EXC","Exelon Corp","Utilities",-13.4
"4Q22","ODP","ODP Corp","Consumer Discretionary",-13.4
"4Q22","PENN","PENN Entertainment Inc","Consumer Discretionary",-13.3
"4Q22","ASX","ASE Technology Holding Co Ltd","Information Technology",-13.1
"4Q22","IBP","Installed Building Products Inc","Consumer Discretionary",-13.1
"4Q22","VTRS","Viatris Inc","Health Care",-13.1
"4Q22","VRTV","Veritiv Corp","Industrials",-13
"4Q22","WIX","Wix.Com Ltd","Information Technology",-12.9
"4Q22","HII","Huntington Ingalls Industries Inc","Industrials",-12.8
"4Q22","AVB","Avalonbay Communities Inc","Real Estate",-12.7
"4Q22","HLI","Houlihan Lokey Inc","Financials",-12.7
"4Q22","ACT","Enact Holdings Inc","Financials",-12.6
"4Q22","BHF","Brighthouse Financial Inc","Financials",-12.6
"4Q22","ESI","Element Solutions Inc","Materials",-12.5
"4Q22","ENR","Energizer Holdings Inc","Consumer Staples",-12.4
"4Q22","WBA","Walgreens Boots Alliance Inc","Consumer Staples",-12.4
"4Q22","CNP","CenterPoint Energy Inc","Utilities",-12.3
"4Q22","EPC","Edgewell Personal Care Co","Consumer Staples",-12.3
"4Q22","HALO","Halozyme Therapeutics Inc","Health Care",-12.3
"4Q22","IAC","IAC Inc","Communication Services",-12.3
"4Q22","TXT","Textron Inc","Industrials",-12.2
"4Q22","NOC","Northrop Grumman Corp","Industrials",-12.1
"4Q22","CMC","Commercial Metals Co","Materials",-12
"4Q22","KMB","Kimberly-Clark Corp","Consumer Staples",-11.9
"4Q22","ENIC","Enel Chile SA","Utilities",-11.8
"4Q22","ADT","ADT Inc","Consumer Discretionary",-11.7
"4Q22","KR","Kroger Co","Consumer Staples",-11.6
"4Q22","PWR","Quanta Services Inc","Industrials",-11.6
"4Q22","BCO","Brinks Co","Industrials",-11.5
"4Q22","IPG","Interpublic Group of Companies Inc","Communication Services",-11.2
"4Q22","NUVB","Nuvation Bio Inc","Health Care",-11.2
"4Q22","UBS","UBS Group AG","Financials",-11.2
"4Q22","LBTYK","Liberty Global PLC","Communication Services",-11.1
"4Q22","EFX","Equifax Inc","Industrials",-11
"4Q22","PWP","Perella Weinberg Partners","Financials",-11
"4Q22","MUFG","Mitsubishi UFJ Financial Group Inc","Financials",-10.9
"4Q22","HAE","Haemonetics Corp","Health Care",-10.8
"4Q22","VSCO","Victoria's Secret & Co","Consumer Discretionary",-10.8
"4Q22","CACC","Credit Acceptance Corp","Financials",-10.7
"4Q22","JBHT","J B Hunt Transport Services Inc","Industrials",-10.6
"4Q22","RVNC","Revance Therapeutics Inc","Health Care",-10.6
"4Q22","PNW","Pinnacle West Capital Corp","Utilities",-10.5
"4Q22","CACI","CACI International Inc","Industrials",-10.3
"4Q22","ON","ON Semiconductor Corp","Information Technology",-10.3
"4Q22","ATKR","Atkore Inc","Industrials",-10.2
"4Q22","GNTX","Gentex Corp","Consumer Discretionary",-10.2
"4Q22","BRC","Brady Corp","Industrials",-10
"4Q22","ETR","Entergy Corp","Utilities",-10
"4Q22","GWRE","Guidewire Software Inc","Information Technology",-9.9
"4Q22","VEEV","Veeva Systems Inc","Health Care",-9.9
"4Q22","MKTX","Marketaxess Holdings Inc","Financials",-9.8
"4Q22","OFC","Corporate Office Properties Trust","Real Estate",-9.8
"4Q22","OSW","Onespaworld Holdings Ltd","Consumer Discretionary",-9.8
"4Q22","TEX","Terex Corp","Industrials",-9.8
"4Q22","TXG","10X Genomics Inc","Health Care",-9.7
"4Q22","CSL","Carlisle Companies Inc","Industrials",-9.6
"4Q22","ADI","Analog Devices Inc","Information Technology",-9.5
"4Q22","L","Loews Corp","Financials",-9.5
"4Q22","BCRX","BioCryst Pharmaceuticals Inc","Health Care",-9.4
"4Q22","NWSA","News Corp","Communication Services",-9.2
"4Q22","ORAN","Orange SA","Communication Services",-9.2
"4Q22","HOLX","Hologic Inc","Health Care",-9.1
"4Q22","RBC","RBC Bearings Inc","Industrials",-9.1
"4Q22","LIN","Linde PLC","Materials",-9
"4Q22","ROCC","Ranger Oil Corp","Energy",-9
"4Q22","PRI","Primerica Inc","Financials",-8.9
"4Q22","BIO","Bio Rad Laboratories Inc","Health Care",-8.8
"4Q22","MOS","Mosaic Co","Materials",-8.8
"4Q22","BOWL","Bowlero Corp","Consumer Discretionary",-8.7
"4Q22","TTE","TotalEnergies SE","Energy",-8.7
"4Q22","VAC","Marriott Vacations Worldwide Corp","Consumer Discretionary",-8.7
"4Q22","GFF","Griffon Corp","Industrials",-8.6
"4Q22","MDU","MDU Resources Group Inc","Industrials",-8.6
"4Q22","X","United States Steel Corp","Materials",-8.6
"4Q22","ENOV","Enovis Corp","Health Care",-8.5
"4Q22","FOX","Fox Corp","Communication Services",-8.5
"4Q22","OSG","Overseas Shipholding Group Inc","Energy",-8.4
"4Q22","AZEK","Azek Company Inc","Industrials",-8.2
"4Q22","BLDR","Builders FirstSource Inc","Industrials",-8.2
"4Q22","CMCSA","Comcast Corp","Communication Services",-8.2
"4Q22","DNB","Dun & Bradstreet Holdings Inc","Industrials",-8.1
"4Q22","FNV","Franco-Nevada Corp","Materials",-8.1
"4Q22","LYFT","Lyft Inc","Industrials",-8.1
"4Q22","SWAV","Shockwave Medical Inc","Health Care",-8.1
"4Q22","XP","XP Inc","Financials",-8.1
"4Q22","EC","Ecopetrol SA","Energy",-8
"4Q22","RRR","Red Rock Resorts Inc","Consumer Discretionary",-8
"4Q22","FAF","First American Financial Corp","Financials",-7.9
"4Q22","FORG","ForgeRock Inc","Information Technology",-7.9
"4Q22","MDLZ","Mondelez International Inc","Consumer Staples",-7.9
"4Q22","RNST","Renasant Corp","Financials",-7.9
"4Q22","STBA","S&T Bancorp Inc","Financials",-7.9
"4Q22","ETD","Ethan Allen Interiors Inc","Consumer Discretionary",-7.8
"4Q22","IBOC","International Bancshares Corp","Financials",-7.8
"4Q22","ROP","Roper Technologies Inc","Information Technology",-7.8
"4Q22","SKIN","Beauty Health Co","Consumer Staples",-7.8
"4Q22","GLW","Corning Inc","Information Technology",-7.7
"4Q22","EQH","Equitable Holdings Inc","Financials",-7.6
"4Q22","LH","Laboratory Corporation of America Holdings","Health Care",-7.6
"4Q22","T","AT&T Inc","Communication Services",-7.6
"4Q22","AGM","Federal Agricultural Mortgage Corp","Financials",-7.5
"4Q22","SJM","J M Smucker Co","Consumer Staples",-7.5
"4Q22","UMC","United Microelectronics Corp","Information Technology",-7.5
"4Q22","HWC","Hancock Whitney Corp","Financials",-7.4
"4Q22","JLL","Jones Lang LaSalle Inc","Real Estate",-7.4
"4Q22","AVDL","Avadel Pharmaceuticals PLC","Health Care",-7.3
"4Q22","BWA","Borgwarner Inc","Consumer Discretionary",-7.3
"4Q22","CLS","Celestica Inc","Information Technology",-7.3
"4Q22","BHLB","Berkshire Hills Bancorp Inc","Financials",-7.2
"4Q22","BBD","Banco Bradesco SA","Financials",-7.1
"4Q22","HTLF","Heartland Financial USA Inc","Financials",-7.1
"4Q22","NVTA","Invitae Corp","Health Care",-7.1
"4Q22","SEAS","SeaWorld Entertainment Inc","Consumer Discretionary",-7.1
"4Q22","VMI","Valmont Industries Inc","Industrials",-7.1
"4Q22","CE","Celanese Corp","Materials",-7
"4Q22","PKX","Posco Holdings Inc","Materials",-7
"4Q22","INGR","Ingredion Inc","Consumer Staples",-6.9
"4Q22","CF","CF Industries Holdings Inc","Materials",-6.8
"4Q22","CWAN","Clearwater Analytics Holdings Inc","Information Technology",-6.8
"4Q22","GPC","Genuine Parts Co","Consumer Discretionary",-6.8
"4Q22","JOE","St Joe Co","Real Estate",-6.8
"4Q22","PHG","Koninklijke Philips NV","Health Care",-6.8
"4Q22","WIT","Wipro Ltd","Information Technology",-6.8
"4Q22","AFYA","Afya Ltd","Consumer Discretionary",-6.7
"4Q22","AMWD","American Woodmark Corp","Industrials",-6.7
"4Q22","TS","Tenaris SA","Energy",-6.6
"4Q22","FL","Foot Locker Inc","Consumer Discretionary",-6.5
"4Q22","TITN","Titan Machinery Inc","Industrials",-6.5
"4Q22","NICE","Nice Ltd","Information Technology",-6.4
"4Q22","WSFS","WSFS Financial Corp","Financials",-6.4
"4Q22","ARWR","Arrowhead Pharmaceuticals Inc","Health Care",-6.3
"4Q22","EEFT","Euronet Worldwide Inc","Financials",-6.2
"4Q22","SCCO","Southern Copper Corp","Materials",-6.2
"4Q22","DLO","Dlocal Ltd","Financials",-6.1
"4Q22","TFX","Teleflex Inc","Health Care",-6.1
"4Q22","TDW","Tidewater Inc","Energy",-5.8
"4Q22","WELL","Welltower Inc","Real Estate",-5.8
"4Q22","AXON","Axon Enterprise Inc","Industrials",-5.7
"4Q22","MRCY","Mercury Systems Inc","Industrials",-5.6
"4Q22","SRPT","Sarepta Therapeutics Inc","Health Care",-5.6
"4Q22","SU","Suncor Energy Inc","Energy",-5.6
"4Q22","BANR","Banner Corp","Financials",-5.5
"4Q22","BCS","Barclays PLC","Financials",-5.5
"4Q22","IAG","IAMGOLD Corp","Materials",-5.5
"4Q22","MSM","MSC Industrial Direct Co Inc","Industrials",-5.5
"4Q22","AXNX","Axonics Inc","Health Care",-5.4
"4Q22","RILY","B Riley Financial Inc","Financials",-5.4
"4Q22","ACN","Accenture PLC","Information Technology",-5.3
"4Q22","IGT","International Game Technology PLC","Consumer Discretionary",-5.3
"4Q22","MLI","Mueller Industries Inc","Industrials",-5.3
"4Q22","MMC","Marsh & McLennan Companies Inc","Financials",-5.3
"4Q22","NUE","Nucor Corp","Materials",-5.3
"4Q22","VIV","Telefonica Brasil SA","Communication Services",-5.3
"4Q22","VLO","Valero Energy Corp","Energy",-5.3
"4Q22","AMAL","Amalgamated Bank","Financials",-5.2
"4Q22","CGEM","Cullinan Oncology Inc","Health Care",-5.2
"4Q22","FULT","Fulton Financial Corp","Financials",-5.2
"4Q22","MMSI","Merit Medical Systems Inc","Health Care",-5.2
"4Q22","PGC","Peapack-Gladstone Financial Corp","Financials",-5.2
"4Q22","WIRE","Encore Wire Corp","Industrials",-5.2
"4Q22","ASC","Ardmore Shipping Corp","Energy",-5.1
"4Q22","DGX","Quest Diagnostics Inc","Health Care",-5.1
"4Q22","BWXT","BWX Technologies Inc","Industrials",-5
"4Q22","HLX","Helix Energy Solutions Group Inc","Energy",-5
"4Q22","IOSP","Innospec Inc","Materials",-5
"4Q22","LFUS","Littelfuse Inc","Information Technology",-5
"4Q22","POWL","Powell Industries Inc","Industrials",-5
"4Q22","RMGC","RMG Acquisition Corp III","NULL",-5
"4Q22","DTE","DTE Energy Co","Utilities",-4.9
"4Q22","LOW","Lowe's Companies Inc","Consumer Discretionary",-4.9
"4Q22","DEN","Denbury Inc","Energy",-4.8
"4Q22","GES","Guess? Inc","Consumer Discretionary",-4.8
"4Q22","SO","Southern Co","Utilities",-4.8
"4Q22","CW","Curtiss-Wright Corp","Industrials",-4.7
"4Q22","GNW","Genworth Financial Inc","Financials",-4.7
"4Q22","NWG","Natwest Group PLC","Financials",-4.7
"4Q22","WDS","Woodside Energy Group Ltd","Energy",-4.7
"4Q22","AEIS","Advanced Energy Industries Inc","Information Technology",-4.6
"4Q22","AVT","Avnet Inc","Information Technology",-4.6
"4Q22","DAVA","Endava PLC","Information Technology",-4.6
"4Q22","EHAB","Enhabit Inc","Health Care",-4.6
"4Q22","MORN","Morningstar Inc","Financials",-4.6
"4Q22","NTGR","NETGEAR Inc","Information Technology",-4.6
"4Q22","PG","Procter & Gamble Co","Consumer Staples",-4.6
"4Q22","ASO","Academy Sports and Outdoors Inc","Consumer Discretionary",-4.5
"4Q22","CNS","Cohen & Steers Inc","Financials",-4.5
"4Q22","TLS","Telos Corp","Information Technology",-4.5
"4Q22","WNC","Wabash National Corp","Industrials",-4.5
"4Q22","AMCR","Amcor PLC","Materials",-4.4
"4Q22","GMS","GMS Inc","Industrials",-4.4
"4Q22","HCSG","Healthcare Services Group Inc","Industrials",-4.4
"4Q22","WNS","WNS (Holdings) Ltd","Industrials",-4.4
"4Q22","ENTG","Entegris Inc","Information Technology",-4.3
"4Q22","HIG","Hartford Financial Services Group Inc","Financials",-4.3
"4Q22","WHD","Cactus Inc","Energy",-4.3
"4Q22","AVAV","AeroVironment Inc","Industrials",-4.2
"4Q22","NWLI","National Western Life Group Inc","Financials",-4.2
"4Q22","NWS","News Corp","Communication Services",-4.2
"4Q22","SILK","Silk Road Medical Inc","Health Care",-4.2
"4Q22","SPB","Spectrum Brands Holdings Inc","Consumer Staples",-4.2
"4Q22","URI","United Rentals Inc","Industrials",-4.2
"4Q22","WBS","Webster Financial Corp","Financials",-4.2
"4Q22","CPA","Copa Holdings SA","Industrials",-4.1
"4Q22","FUL","H.B. Fuller Company","Materials",-4.1
"4Q22","PDS","Precision Drilling Corp","Energy",-4.1
"4Q22","WM","Waste Management Inc","Industrials",-4.1
"4Q22","BAH","Booz Allen Hamilton Holding Corp","Industrials",-4
"4Q22","BFAM","Bright Horizons Family Solutions Inc","Consumer Discretionary",-4
"4Q22","CHH","Choice Hotels International Inc","Consumer Discretionary",-4
"4Q22","HR","Healthcare Realty Trust Inc","Real Estate",-4
"4Q22","IDXX","IDEXX Laboratories Inc","Health Care",-4
"4Q22","NTB","Bank of N T Butterfield & Son Ltd","Financials",-4
"4Q22","SCSC","Scansource Inc","Information Technology",-4
"4Q22","SF","Stifel Financial Corp","Financials",-4
"4Q22","SNPS","Synopsys Inc","Information Technology",-4
"4Q22","VAQC","Vector Acquisition Corp II","NULL",-4
"4Q22","CDAY","Ceridian HCM Holding Inc","Industrials",-3.9
"4Q22","HTHT","H World Group Ltd","Consumer Discretionary",-3.9
"4Q22","MTD","Mettler-Toledo International Inc","Health Care",-3.9
"4Q22","AGI","Alamos Gold Inc","Materials",-3.8
"4Q22","ASGN","ASGN Inc","Industrials",-3.8
"4Q22","JAMF","Jamf Holding Corp","Information Technology",-3.8
"4Q22","MPAA","Motorcar Parts of America Inc","Consumer Discretionary",-3.8
"4Q22","NKE","Nike Inc","Consumer Discretionary",-3.8
"4Q22","NR","Newpark Resources Inc","Energy",-3.8
"4Q22","PEAK","Healthpeak Properties Inc","Real Estate",-3.8
"4Q22","INT","World Fuel Services Corp","Energy",-3.7
"4Q22","GPI","Group 1 Automotive Inc","Consumer Discretionary",-3.6
"4Q22","HCC","Warrior Met Coal Inc","Materials",-3.6
"4Q22","ELS","Equity LifeStyle Properties Inc","Real Estate",-3.5
"4Q22","FDX","FedEx Corp","Industrials",-3.5
"4Q22","FNCH","Finch Therapeutics Group Inc","Health Care",-3.5
"4Q22","LSXMA","Liberty Media Corp","Communication Services",-3.5
"4Q22","MTRX","Matrix Service Co","Industrials",-3.5
"4Q22","NARI","Inari Medical Inc","Health Care",-3.5
"4Q22","VOD","Vodafone Group PLC","Communication Services",-3.5
"4Q22","XPRO","Expro Group Holdings NV","Energy",-3.5
"4Q22","FIGS","Figs Inc","Health Care",-3.4
"4Q22","TXRH","Texas Roadhouse Inc","Consumer Discretionary",-3.4
"4Q22","VRSN","Verisign Inc","Information Technology",-3.4
"4Q22","BCC","Boise Cascade Co","Industrials",-3.3
"4Q22","COO","Cooper Companies Inc","Health Care",-3.3
"4Q22","CPB","Campbell Soup Co","Consumer Staples",-3.3
"4Q22","GATX","GATX Corp","Industrials",-3.3
"4Q22","HAIN","Hain Celestial Group Inc","Consumer Staples",-3.3
"4Q22","KMI","Kinder Morgan Inc","Energy",-3.3
"4Q22","LKQ","LKQ Corp","Consumer Discretionary",-3.3
"4Q22","OEC","Orion Engineered Carbons SA","Materials",-3.3
"4Q22","STRL","Sterling Infrastructure Inc","Industrials",-3.3
"4Q22","TPR","Tapestry Inc","Consumer Discretionary",-3.3
"4Q22","ZYXI","Zynex Inc","Health Care",-3.3
"4Q22","BNTX","BioNTech SE","Health Care",-3.2
"4Q22","CRH","CRH PLC","Materials",-3.2
"4Q22","FIX","Comfort Systems USA Inc","Industrials",-3.2
"4Q22","GFI","Gold Fields Ltd","Materials",-3.2
"4Q22","MHK","Mohawk Industries Inc","Consumer Discretionary",-3.2
"4Q22","MSCI","MSCI Inc","Financials",-3.2
"4Q22","ROL","Rollins Inc","Industrials",-3.2
"4Q22","ABC","Amerisourcebergen Corp","Health Care",-3.1
"4Q22","AMBP","Ardagh Metal Packaging SA","Materials",-3.1
"4Q22","CRBG","Corebridge Financial Inc","Financials",-3.1
"4Q22","DH","Definitive Healthcare Corp","Health Care",-3.1
"4Q22","HP","Helmerich and Payne Inc","Energy",-3.1
"4Q22","NCLH","Norwegian Cruise Line Holdings Ltd","Consumer Discretionary",-3.1
"4Q22","PEBO","Peoples Bancorp Inc","Financials",-3.1
"4Q22","DNUT","Krispy Kreme Inc","Consumer Discretionary",-3
"4Q22","EDR","Endeavor Group Holdings Inc","Communication Services",-3
"4Q22","LCA","Landcadia Holdings IV Inc","NULL",-3
"4Q22","MCO","Moody's Corp","Financials",-3
"4Q22","MYRG","MYR Group Inc","Industrials",-3
"4Q22","PNM","PNM Resources Inc","Utilities",-3
"4Q22","SQM","Sociedad Quimica y Minera de Chile SA","Materials",-3
"4Q22","ZM","Zoom Video Communications Inc","Information Technology",-3
"4Q22","BEN","Franklin Resources Inc","Financials",-2.9
"4Q22","BGFV","Big 5 Sporting Goods Corp","Consumer Discretionary",-2.9
"4Q22","BRP","BRP Group Inc","Financials",-2.9
"4Q22","CARE","Carter Bankshares Inc","Financials",-2.9
"4Q22","CGNT","Cognyte Software Ltd","Information Technology",-2.9
"4Q22","CPRX","Catalyst Pharmaceuticals Inc","Health Care",-2.9
"4Q22","IRDM","Iridium Communications Inc","Communication Services",-2.9
"4Q22","IVZ","Invesco Ltd","Financials",-2.9
"4Q22","STNE","StoneCo Ltd","Financials",-2.9
"4Q22","THRY","Thryv Holdings Inc","Communication Services",-2.9
"4Q22","ADEA","Adeia Inc","Information Technology",-2.8
"4Q22","CMP","Compass Minerals International Inc","Materials",-2.8
"4Q22","CVE","Cenovus Energy Inc","Energy",-2.8
"4Q22","LGIH","LGI Homes Inc","Consumer Discretionary",-2.8
"4Q22","PDCE","PDC Energy Inc","Energy",-2.8
"4Q22","RUM","Rumble Inc","Communication Services",-2.8
"4Q22","SBGI","Sinclair Broadcast Group Inc","Communication Services",-2.8
"4Q22","SHG","Shinhan Financial Group Co Ltd","Financials",-2.8
"4Q22","CNXN","PC Connection Inc","Information Technology",-2.7
"4Q22","KFY","Korn Ferry","Industrials",-2.7
"4Q22","SLAB","Silicon Laboratories Inc","Information Technology",-2.7
"4Q22","WDC","Western Digital Corp","Information Technology",-2.7
"4Q22","CHX","ChampionX Corp","Energy",-2.6
"4Q22","CPRT","Copart Inc","Industrials",-2.6
"4Q22","IMKTA","Ingles Markets Inc","Consumer Staples",-2.6
"4Q22","JXN","Jackson Financial Inc","Financials",-2.6
"4Q22","NOVT","Novanta Inc","Information Technology",-2.6
"4Q22","QRTEA","Qurate Retail Inc","Consumer Discretionary",-2.6
"4Q22","RSG","Republic Services Inc","Industrials",-2.6
